id,cost,elapsed_min,pulloff_force,pulloff_shortfall,pulloff_cost,wrench_achieved,wrench_shortfall,wrench_detach_cost,wrench_drift_cost,xy_drift,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
c4c10531,0.150000,0.22,1119.9800,0.000000,0.000000,1180.2200,0.000000,0.000000,0.300000,393.2468,0.17315568,0.0019306067,0.00011474568,0.004386836,0.14260385,0.00049770225,0.20758923,4.7361313,30.347589,1.7938552e-05,0.0038478231,1.2101512,0.061125052,1175.4665
ef689b01,0.612940,0.22,453.6400,0.525665,0.525665,409.5800,0.571735,0.400214,0.300000,387.3511,0.11937093,0.0018787904,1.7105815e-05,0.0017999245,0.47686916,0.00040026482,0.58300902,4.7481612,30.003901,8.6312608e-05,0.0020783617,1.4327101,0.053370205,403.76732
ff355734,0.335467,0.22,766.5600,0.198469,0.198469,720.7400,0.246380,0.172466,0.300000,370.5703,0.067491215,0.0044130845,2.7099463e-05,0.0051784817,0.64197332,0.00030071212,0.24595644,4.0455345,29.866042,5.7138377e-05,0.0028440906,0.56233723,0.039043355,716.93422
0063c42b,0.241540,0.22,871.6400,0.088595,0.088595,827.2800,0.134979,0.094485,0.300000,381.7281,0.076799389,0.0035165573,3.2920221e-05,0.0014358373,0.60733774,0.0004658417,0.82492234,4.8161485,29.586687,1.6544111e-05,0.0032847084,1.2679729,0.049443767,822.1244
8b00668f,0.692607,0.22,364.6200,0.618746,0.618746,319.0600,0.666384,0.466469,0.300000,388.8790,0.20978873,0.0069290055,6.1122706e-05,0.0049592896,0.40541788,0.00053418887,0.26814747,4.4289526,29.854387,3.3462858e-05,0.0048695298,0.50324526,0.055651581,314.63557
3fe64de4,9999.000000,0.22,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.10207877,0.0067094411,3.3058576e-05,0.001502011,0.28540582,0.00050568837,0.28088532,4.5649392,30.013672,2.0161072e-05,0.0047964356,1.3403527,0.012189427,653.98855
fbcdbe79,0.166333,0.22,959.3400,0.000000,0.000000,911.7400,0.046666,0.032666,0.300000,350.2135,0.089532159,0.0056981111,1.8291195e-05,0.0029213171,0.65149835,0.00057508388,0.13990336,4.3996471,29.857512,2.0137007e-05,0.004576638,1.2057976,0.014514868,912.25248
5df5f6d1,0.665309,0.22,395.5400,0.586415,0.586415,349.4800,0.634577,0.444204,0.300000,360.7445,0.61257865,0.0064526883,1.1070972e-05,0.0022632276,0.88007877,0.00019395249,0.63314868,4.732396,29.721913,3.0348821e-05,1.6169425e-05,0.62290105,0.029094904,345.593
5722c9a9,0.526038,0.22,551.9600,0.422859,0.422859,506.5800,0.470310,0.329217,0.300000,367.9837,0.43675551,0.0011774868,2.3333813e-05,0.0034611673,0.93238816,0.00011728262,0.8489566,4.50307,29.705539,4.351465e-05,0.0028207593,0.75778234,0.036352321,502.139
305d714e,0.150000,0.48,1034.7400,0.000000,0.000000,989.6400,0.000000,0.000000,0.300000,364.5561,0.1050618,0.0091634318,5.7147616e-05,0.0011078958,0.82460827,0.0005555747,0.47579308,4.0448502,29.791067,5.5688179e-06,0.0028195039,1.272142,0.03245445,985.2809
e2ed4340,0.150000,0.48,1119.9800,0.000000,0.000000,1161.0800,0.000000,0.000000,0.300000,358.0634,0.23141303,0.0025437662,8.3585384e-05,0.004104915,0.50387369,0.00040678677,0.39464406,4.3942446,30.333374,2.3226715e-05,0.003122697,0.80739936,0.02537737,1157.6653
159c2840,0.150000,0.48,1119.9800,0.000000,0.000000,1078.1600,0.000000,0.000000,0.300000,371.3605,0.10315034,0.0014797213,3.0349207e-05,0.0022840309,0.7403686,0.00036879178,0.68568049,4.4983663,30.140358,3.2248922e-05,0.004426071,1.0510595,0.038214733,1073.7428
a9bfe0c4,0.150000,0.48,1060.3000,0.000000,0.000000,1015.2400,0.000000,0.000000,0.300000,423.4523,0.04998661,0.0020759564,7.8240626e-05,0.0017141233,0.25905696,0.00061868755,0.14030381,4.3453352,29.87007,1.5729185e-05,0.0045101853,0.81281002,0.091082223,1010.9017
95a70749,0.150000,0.48,1119.9800,0.000000,0.000000,1155.1200,0.000000,0.000000,0.300000,433.3767,0.25543782,0.0052217907,1.4725859e-05,0.0026191754,0.096120767,0.00040584114,0.66529039,4.252502,30.095564,1.6860241e-05,0.0028397958,0.70057456,0.098077847,1151.2359
5591d17c,0.259490,0.48,852.4000,0.108713,0.108713,805.7200,0.157523,0.110266,0.300000,351.4121,0.10373139,0.0074172692,7.5405585e-05,0.0025078972,0.4106918,0.00026942331,0.50295618,4.7074116,29.78138,1.3107147e-05,0.0043065311,0.97741991,0.01849116,803.01896
2649a46d,0.150000,0.48,1119.9800,0.000000,0.000000,1195.3000,0.000000,0.000000,0.300000,349.9935,0.1040299,0.0029278037,3.7079659e-05,0.0032975207,0.70773218,0.0016279467,0.33324114,4.7494571,29.927454,2.8886777e-05,0.0027998478,1.2853403,0.017555464,1192.8973
313a4d71,9999.000000,0.48,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.095166617,0.0095612254,6.6747372e-06,0.0032588936,0.18872222,0.00072636097,0.21380044,4.7405934,30.239131,5.8869569e-05,0.0020948129,1.1838545,0.013463165,1196.0579
39f6d110,0.537274,0.48,539.2600,0.436139,0.436139,494.0200,0.483443,0.338410,0.300000,400.0182,0.091817634,0.0047945556,1.9486249e-05,0.0064750636,0.12893776,0.00045753788,0.33475684,4.581805,29.981185,8.0633449e-06,0.0041581579,0.61624035,0.068506631,489.48851
5325cc95,0.150000,0.48,1119.9800,0.000000,0.000000,1110.4800,0.000000,0.000000,0.300000,364.6588,0.049993354,0.0031244052,0.00011155256,0.0084418808,0.59595965,0.00078045317,0.48380296,4.6262287,29.973271,9.8276753e-06,0.0016266728,1.2781214,0.032302102,1106.1883
a13f0936,0.150000,0.48,1029.3400,0.000000,0.000000,982.0400,0.000000,0.000000,0.300000,354.9407,0.029832636,0.0016991366,3.3793613e-05,0.001209911,0.036697358,0.00072115018,0.83528863,3.8047261,30.499602,1.7347054e-05,0.0045446083,0.73274653,0.020770694,979.92585
bc3e7094,0.150000,0.48,1119.9800,0.000000,0.000000,1083.0200,0.000000,0.000000,0.300000,370.7502,0.35275329,0.0076889616,1.7069548e-05,0.0021007251,0.0016244073,0.00017887532,0.095488789,4.82234,30.457202,5.0087974e-06,0.0039895961,0.69185909,0.037085452,1079.3566
9853bfc0,0.150000,0.48,1119.9800,0.000000,0.000000,1142.6400,0.000000,0.000000,0.300000,379.3111,0.2254593,0.00083807241,4.3157203e-05,0.005304482,0.0081337228,0.00044587473,0.69795836,4.4941445,30.270126,1.6448046e-05,0.0019409002,1.0743592,0.045818577,1138.1331
c18f40a8,0.162974,0.48,966.0600,0.000000,0.000000,920.9200,0.037067,0.025947,0.300000,399.0781,0.12084659,0.0016334106,0.00017980274,0.0024767945,0.056178808,9.5626685e-05,0.5119507,4.4882873,30.238141,1.0790226e-05,0.0031709201,0.80089683,0.066942445,916.56406
9d2c40c3,9999.000000,0.48,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.27099341,0.0022124927,6.2035636e-05,0.0049577792,0.18468501,0.0007384516,0.68553886,4.1436095,30.33146,2.5332929e-06,0.0025687157,0.99044332,0.012200193,747.02696
88adbedf,0.175609,0.48,946.4400,0.010383,0.010383,900.5800,0.058335,0.040835,0.300000,359.2727,0.031159324,0.0071416927,6.1870683e-05,0.0037575619,0.58461869,8.4265259e-05,0.23337557,4.2742644,29.669286,1.2321568e-05,0.0043040707,0.65567776,0.026941103,896.95493
fe69a5cd,0.150000,0.48,1119.9800,0.000000,0.000000,1189.2800,0.000000,0.000000,0.300000,432.0076,0.11984414,0.0047840892,6.3246368e-05,0.0022902591,0.24397416,0.00019393771,0.47095108,4.7949201,30.060971,1.2578053e-05,0.0026297511,1.2385183,0.095326248,1184.3595
a8e6894c,0.150000,0.48,1119.9800,0.000000,0.000000,1089.2000,0.000000,0.000000,0.300000,403.6622,0.1127634,0.0025783812,2.8061099e-05,0.0098101403,0.27830728,0.00025469311,0.28457515,4.4172605,30.058484,2.3151843e-05,0.0046189314,1.3784509,0.070698599,1084.0755
911b1308,0.150000,0.48,1119.9800,0.000000,0.000000,1201.7000,0.000000,0.000000,0.300000,379.3844,0.066720002,0.0081482195,1.7335301e-05,0.0021360465,0.51596889,9.6314959e-05,0.98892702,5.0459019,29.771702,3.079606e-05,0.0033759126,0.86436837,0.043990111,1197.6499
d81e6ba2,0.150000,0.48,1119.9800,0.000000,0.000000,1182.1000,0.000000,0.000000,0.300000,390.5883,0.15981882,0.003103882,3.1600861e-05,0.0012261321,0.41983478,0.00044912984,0.5018777,4.643025,30.180955,1.3496318e-05,0.0037322037,0.98286888,0.056790627,1177.7323
